catalog_name;stuff_name;stuff_url;descr;size;atr
Головные уборы;КЕПКА ЛЕТНЯЯ КМФ ЛЕС 3;https://ck-textil.ru/golovnye-ubory/kepka-letnyaya-kmf-les-3.html;;['универсальный'];  Цвет кмф  
Головные уборы;КЕПКА ЛЕТНЯЯ КМФ СЕРЫЙ;https://ck-textil.ru/golovnye-ubory/kepka-letnyaya-kmf-seryj.html;;['универсальный'];  Цвет кмф серый  
Головные уборы;КЕПКА ЛЕТНЯЯ КМФ ЦИФРА;https://ck-textil.ru/golovnye-ubory/kepka-letnyaya-kmf-cifra.html;;['универсальный'];  Цвет кмф цифра  
Головные уборы;ПИЛОТКА ХАКИ;https://ck-textil.ru/golovnye-ubory/pilotka-haki.html;;['54', '56', '58'];  Ткань палаточное полотно (100% хлопок)   Цвет хаки  
Головные уборы;ШАПКА ТРИКОТАЖНАЯ КМФ ЗЕЛЁНЫЙ;https://ck-textil.ru/golovnye-ubory/shapka-trikotazhnaya-kmf-zelyonyj.html;;['универсальный'];  Цвет кмф зеленый   Материал 30% шерсть, 70% полиэстер  
Головные уборы;ШАПКА ТРИКОТАЖНАЯ КМФ СЕРЫЙ;https://ck-textil.ru/golovnye-ubory/shapka-trikotazhnaya-kmf-seryj.html;;['универсальный'];  Цвет кмф серый   Материал 30% шерсть, 70% полиэстер  
Головные уборы;ШАПКА ТРИКОТАЖНАЯ КМФ ЦИФРА;https://ck-textil.ru/golovnye-ubory/shapka-trikotazhnaya-kmf-cifra.html;;['универсальный'];  Цвет кмф цифра   Материал 30% шерсть, 70% полиэстер  
Головные уборы;ШАПКА-МАСКА (БАЛАКЛАВА) ЗЕЛЕНАЯ;https://ck-textil.ru/golovnye-ubory/shapka-maska-balaklava-zelenaya.html;;['универсальный'];  Цвет кмф зеленый   Материал полушерсть  
Головные уборы;ШАПКА-МАСКА (БАЛАКЛАВА) ЧЕРНАЯ;https://ck-textil.ru/golovnye-ubory/shapka-maska-balaklava-chernaya.html;;['универсальный'];  Цвет черный   Материал полушерсть  
Головные уборы;ПАНАМА С ПРОТИВОМОСКИТНОЙ СЕТКОЙ ДВОЙНАЯ КМФ ЗЕЛЕНЫЙ;https://ck-textil.ru/golovnye-ubory/panama-s-protivomoskitnoj-setkoj-dvojnaya-kmf-zelenyj.html;;['универсальный'];  Цвет кмф зеленый  
Головные уборы;ПАНАМА С ПРОТИВОМОСКИТНОЙ СЕТКОЙ ДВОЙНАЯ КМФ ЛЕС;https://ck-textil.ru/golovnye-ubory/panama-s-protivomoskitnoj-setkoj-dvojnaya-kmf-les.html;;['универсальный'];  Цвет кмф лес  
Головные уборы;ШАПКА-УШАНКА КМФ ЛЕС 1;https://ck-textil.ru/golovnye-ubory/shapka-ushanka-kmf-les-1.html;;['универсальный'];  Подкладка бязь (100% хлопок)   Утеплитель синтепон, пл. 150 г/м²   Цвет кмф лес   Материал алова (100% полиэстер) и мех  
Головные уборы;ШАПКА-УШАНКА КМФ ЛЕС 2;https://ck-textil.ru/golovnye-ubory/shapka-ushanka-kmf-les-2.html;;['универсальный'];  Подкладка бязь (100% хлопок)   Утеплитель синтепон, пл. 150 г/м²   Цвет кмф лес   Материал алова (100% полиэстер) и мех  
Рюкзаки для туризма, рыбалки и охоты;РЮКЗАК КМФ;https://ck-textil.ru/ryukzaki/ryukzak-kmf.html;Ткань: 100% полиэстер Предназначен для охоты, рыбалки и активного отдыха. Объем от 30л до 60л. ;['универсальный'];  Ткань 100% полиэстер  
Рюкзаки для туризма, рыбалки и охоты;РЮКЗАК ЛЕС;https://ck-textil.ru/ryukzaki/ryukzak-les.html;Ткань: 100% полиэстер Предназначен для охоты, рыбалки и активного отдыха. Объем от 30л до 60л. ;['универсальный'];  Ткань 100% полиэстер  
Рюкзаки для туризма, рыбалки и охоты;РЮКЗАК ХАКИ РИПСТОП;https://ck-textil.ru/ryukzaki/ryukzak-haki-ripstop.html;Ткань: 100% полиэстер Предназначен для охоты, рыбалки и активного отдыха. Объем от 30л до 60л. ;['универсальный'];  Ткань 100% полиэстер  
Рюкзаки для туризма, рыбалки и охоты;РЮКЗАК ХАКИ;https://ck-textil.ru/ryukzaki/ryukzak-haki.html;Ткань: авизент (100% хлопок) Предназначен для охоты, рыбалки и активного отдыха. Объем от 30л до 60л. ;['универсальный'];  Ткань авизент (100% хлопок)  
Аксессуары;ПЕРЧАТКИ-КРАГИ  РЫБАЦКИЕ;https://ck-textil.ru/aksessuary/perchatki-kragi-rybackie.html;Перчатки-краги рыбацкие с откидной варежкой, камуфлированные. ;['универсальный'];  Цвет кмф лес  
